oligos_id,total_per_sample
1209G..pool720,61272
1209H..pool720,59998
1209I..pool726,99822
1209J..pool720,46420
1209K..pool720,57954
120A..pool537,75532
120B..pool537,67722
120C..pool537,65796
120D..pool537,85386
120E..pool537,111792
120F..pool537,109242
120G..pool537,111854
120H..pool537,75518
120I..pool537,84760
1210A..pool712,357918
1210AA..pool712,177810
1210B..pool712,169944
1210BB..pool686,87384
1210C..pool712,447064
1210CC..pool686,35866
1210D..pool712,418994
1210DD..pool712,360364
1210EE..pool712,411178
1210F..pool712,294942
1210FF..pool712,201680
1210G..pool712,284716
1210H..pool726,33028
1210HH..pool712,461804
1210I..pool712,84974
1210II..pool743,40070
1210J..pool712,297138
1210K..pool712,182668
1210L..pool726,81928
1210M..pool712,226714
1210N..pool712,287560
1210O..pool712,116972
1210P..pool712,189396
1210Q..pool712,248612
1210R..pool712,228672
1210S..pool712,100698
1210T..pool712,256292
1210U..pool726,105372
1210V..pool712,218704
1210W..pool712,176660
1210X..pool712,236662
1210Y..pool712,355006
1210Z..pool712,277660
1217A..pool770,149538
1217AA..pool770,225136
1217B..pool770,158158
1217BB..pool686,110540
1217C..pool770,169886
1217CC..pool770,133808
1217D..pool770,67526
1217DD..pool686,91846
1217F..pool770,145072
1217G..pool770,99106
1217K..pool770,118638
1217M..pool770,160408
1217N..pool770,145118
1217O..pool770,141522
1217P..pool770,185216
1217Q..pool770,114422
1217R..pool770,103458
1217S..pool770,162232
1217T..pool770,103178
1217U..pool770,148632
1217V..pool770,135940
1217W..pool770,143494
1217X..pool770,113126
1217Y..pool770,250104
1217Z..pool770,263518
121B..pool537,104820
121D..pool537,102212
121E..pool537,39148
121F..pool537,72868
121G..pool502,118458
1220A..pool726,95132
1220B..pool726,95504
1220C..pool726,91204
1220D..pool726,56012
1220E..pool720,26316
1220F..pool726,100974
1220G..pool726,73532
1220H..pool720,58910
1220I..pool726,107354
1221A..pool720,68394
1221B..pool726,49852
1221C..pool726,162540
1221D..pool726,83684
1221E..pool726,103424
1221F..pool726,125500
1221G..pool726,42074
1221H..pool720,29878
1221I..pool720,30270
1221J..pool726,91074
1221K..pool726,88890
1221L..pool726,71088
1221P..pool726,84844
1221Q..pool720,18952
1221R..pool726,94470
1221S..pool726,79702
1221T..pool686,135248
1221U..pool686,68140
1221V..pool726,107222
1221W..pool780,63236
1222A..pool713,436046
1222B..pool713,642258
1222C..pool713,587458
1222D..pool713,557834
1222E..pool713,422856
1222F..pool713,257872
1222G..pool713,288752
1222J..pool726,78852
1229B..pool766,263004
1229C..pool766,181450
1229D..pool766,78930
1229E..pool766,109608
1229F..pool766,130048
1229G..pool766,139764
1229H..pool766,122546
1229I..pool766,181316
1229K..pool811,6708
1229L..pool811,46194
1229M..pool811,72854
1229N..pool766,111960
1229O..pool811,64724
1229Q..pool811,24120
1229R..pool811,106932
1229S..pool766,135138
1229T..pool766,151244
1229U..pool766,114372
1229V..pool766,143444
1229W..pool766,177636
122A..pool480,6966
1230A..pool742,43390
1230AA..pool781,223604
1230B..pool726,113488
1230BB..pool781,151318
1230C..pool726,121136
1230CC..pool781,195922
1230D..pool726,122508
1230DD..pool781,99338
1230E..pool656,101916
1230EE..pool781,172790
1230F..pool726,48752
1230FF..pool781,79868
1230G..pool742,47938
1230GG..pool781,119294
1230H..pool727,118006
1230I..pool727,109022
1230J..pool656,112306
1230K..pool742,50802
1230L..pool742,45352
1230M..pool656,46586
1230N..pool657,83722
1230O..pool657,24174
1230P..pool742,57920
1230Q..pool657,96986
1230R..pool657,80694
1230S..pool657,99980
1230U..pool727,114148
1230V..pool727,49880
1230W..pool720,46250
1230X..pool720,51784
1230Y..pool720,52170
1230Z..pool781,231054
1233A..pool713,385668
1233AA..pool713,388254
1233B..pool713,311434
1233BB..pool713,259310
1233CC..pool713,370832
1233D..pool713,323722
1233DD..pool713,357446
1233EE..pool713,340222
1233FF..pool713,476348
1233H..pool713,257402
1233I..pool713,401072
1233J..pool713,137094
1233K..pool713,496244
1233L..pool713,302250
1233M..pool713,362792
1233S..pool713,260326
1233T..pool713,312644
1233U..pool742,36208
1233W..pool713,254642
1233X..pool713,311272
1233Y..pool713,320658
1233Z..pool713,377590
1234A..pool743,28580
1234B..pool743,27284
1234C..pool711,358518
1234D..pool711,267294
1234E..pool711,234236
1234F..pool711,179216
1234G..pool711,367930
1234H..pool711,278016
1234I..pool711,292896
1234J..pool711,364406
1234K..pool711,204212
1234L..pool711,221410
1234M..pool711,266078
1234N..pool711,347906
123A..pool537,115240
123B..pool537,64316
123C..pool537,57246
123D..pool537,56920
123E..pool537,68528
123F..pool537,122644
1243C..pool771,102818
1243CC..pool801,125722
1243D..pool771,58522
1243DD..pool933,32278
1243E..pool771,84550
1243EE..pool933,92142
1243F..pool771,49588
1243FF..pool933,103162
1243G..pool771,101134
1243GG..pool933,77004
1243H..pool771,38830
1243HH..pool933,78152
1243I..pool771,64978
1243II..pool988,153376
1243J..pool771,59988
1243JJ..pool988,142760
1243K..pool771,23112
1243KK..pool988,77392
1243L..pool771,52456
1243LL..pool988,85618
1243M..pool771,53810
1243MM..pool988,102860
1243N..pool771,49668
1243O..pool771,40762
1243P..pool771,61370
1243Q..pool771,48492
1243S..pool771,56304
1243T..pool771,70036
1243U..pool771,89066
1243V..pool771,95510
1243W..pool686,123868
1243X..pool686,121940
1243Y..pool771,38190
1243Z..pool771,42326
1244B..pool727,46364
1244C..pool657,95928
1244D..pool727,172366
1244E..pool727,145312
1244F..pool657,102596
1244G..pool657,69448
1244H..pool727,118194
1244I..pool657,75578
1244J..pool657,106778
1244K..pool657,54808
1244L..pool657,104362
1244M..pool727,143812
1244N..pool657,101926
1244O..pool657,122948
1244P..pool657,122950
1245A..pool657,81554
1245D..pool657,73662
1245E..pool657,85906
1245F..pool657,74950
1245G..pool714,286414
1245H..pool657,72316
1245I..pool657,45164
1245J..pool657,126538
1245K..pool657,100232
1245L..pool714,343598
1245M..pool714,400442
1245N..pool657,199990
1245O..pool657,113346
1245P..pool657,84194
1246A..pool710,628346
1246B..pool735,25778
1246C..pool710,407722
1246D..pool710,252128
1246E..pool710,329004
1246F..pool710,426224
1246G..pool710,464566
1246H..pool710,316552
1246I..pool710,465856
1246J..pool710,367186
1246K..pool710,492888
1246L..pool731,72832
1246M..pool720,49438
1247A..pool713,571294
1247AA..pool661,218436
1247B..pool713,649366
1247BB..pool661,36670
1247C..pool713,560842
1247CC..pool713,306984
1247D..pool657,87470
1247DD..pool713,440312
1247G..pool713,326238
1247H..pool657,106440
1247J..pool713,405174
1247K..pool713,410876
1247L..pool713,376024
1247M..pool657,80428
1247N..pool657,17376
1247O..pool657,79888
1247P..pool657,48938
1247Q..pool657,75244
1247R..pool657,88912
1247S..pool657,42364
1247T..pool657,72606
1247U..pool657,65944
1247V..pool661,51016
1247Z..pool661,92646
1249A..pool657,125064
1249B..pool657,76668
1249C..pool657,20946
1249D..pool727,97612
1249E..pool727,70330
1249F..pool657,52712
1249G..pool658,117514
1249H..pool658,47726
1249I..pool658,21940
1249J..pool727,101618
1249K..pool658,50270
1249L..pool658,36916
1249N..pool661,50244
1249O..pool661,73240
1249P..pool661,41684
1249Q..pool727,115704
124A..pool480,38650
124B..pool480,3646
124C..pool480,22910
1250B..pool720,38878
1250C..pool727,119882
1250D..pool720,56024
1250E..pool727,135346
1250F..pool727,42596
1250G..pool686,67350
1250H..pool686,74810
1250I..pool720,36200
1250J..pool780,208304
1251A..pool710,491290
1251B..pool710,319762
1251C..pool710,515658
1251D..pool710,547392
1251E..pool710,499568
1251F..pool710,374290
1251G..pool710,275678
1251H..pool710,346122
1251I..pool710,335108
1251K..pool710,217036
1252A..pool710,383294
1252AA..pool661,71650
1252AAA..pool696,55862
1252B..pool710,220414
1252BB..pool661,68202
1252BBB..pool710,582828
1252C..pool658,73442
1252CC..pool661,64870
1252CCC..pool710,488148
1252D..pool658,43684
1252DD..pool661,60602
1252E..pool710,392336
1252EE..pool661,136694
1252F..pool710,381082
1252FF..pool661,36590
1252G..pool710,212370
1252GG..pool661,120634
1252H..pool658,25314
1252HH..pool661,120640
1252I..pool658,125918
1252II..pool663,348120
1252J..pool658,101280
1252JJ..pool663,155408
1252KK..pool663,298578
1252L..pool658,161724
1252LL..pool663,446270
1252M..pool658,66554
1252MM..pool663,283460
1252N..pool658,25954
1252NN..pool665,444334
1252O..pool710,256972
1252OO..pool696,72544
1252P..pool658,118762
1252PP..pool696,31594
1252Q..pool658,71966
1252QQ..pool696,28902
1252RR..pool696,49074
1252T..pool661,78250
1252TT..pool696,34306
1252U..pool661,78768
1252UU..pool696,38626
1252V..pool661,80284
1252VV..pool696,72150
1252W..pool710,373260
1252WW..pool696,34852
1252X..pool710,303622
1252XX..pool696,71192
1252Y..pool710,265442
1252YY..pool696,55492
1252Z..pool710,142886
1252ZZ..pool696,47374
1259B..pool643,1096076
1259C..pool643,1021062
1259E..pool643,702006
1259F..pool643,534416
1259G..pool643,701044
1259H..pool643,688956
1259I..pool643,591798
1259J..pool643,676158
1259K..pool643,1372314
1259L..pool643,588756
1259O..pool643,640644
1259P..pool643,818752
1259R..pool643,518896
1259S..pool643,421736
1259T..pool643,341282
1259U..pool643,303770
1259V..pool643,186442
1259W..pool643,652048
1259X..pool643,436742
1259Y..pool643,762218
125A..pool219,9184
125B..pool219,25292
1261A..pool742,53442
1261B..pool658,134856
1261C..pool658,25828
1261D..pool658,80034
1261E..pool658,57686
1261F..pool658,111564
1261G..pool661,38536
1261J..pool661,13226
1261K..pool661,44472
1261L..pool661,36126
1261M..pool727,102578
1261N..pool727,59654
1261O..pool661,68710
1261P..pool661,94202
1261Q..pool661,63932
1261R..pool661,52124
1261S..pool727,107996
1261T..pool727,91638
1261U..pool661,60458
1261V..pool661,38968
1261W..pool661,61262
1261X..pool720,70260
1261Y..pool720,55080
1262D..pool727,117350
1262E..pool720,25460
1262I..pool720,45622
1262J..pool720,53308
1262K..pool720,47190
1262L..pool686,114850
1262M..pool686,68346
1262N..pool686,89334
126A..pool537,75174
126B..pool537,105376
1270A..pool772,356954
1270B..pool772,202548
1270C..pool772,224082
1270D..pool772,240216
1270E..pool913,55458
1270F..pool913,54840
1270G..pool913,49250
1271A..pool720,37826
1271D..pool720,61930
1271E..pool720,42648
1271F..pool720,31826
1271G..pool720,42724
1271H..pool720,50670
1271I..pool720,42060
1271J..pool720,23954
1271K..pool721,19650
1271L..pool721,16216
1271M..pool721,16612
1271N..pool721,24114
1271O..pool721,24758
1271P..pool721,27822
1271Q..pool686,100660
1271R..pool686,100018
1271S..pool686,129148
1271T..pool721,42410
1271U..pool755,51422
1271V..pool801,126082
1273C..pool727,128826
1273D..pool721,20854
1273E..pool721,20360
1273F..pool721,37262
1273G..pool721,39874
1276A..pool721,19394
1276B..pool721,18614
1276C..pool721,11042
1276D..pool721,25726
1276E..pool721,14598
1276F..pool721,153706
1276G..pool721,35662
1276H..pool721,24350
1276I..pool721,23190
1277A..pool661,112626
1277B..pool727,116260
1277C..pool727,107630
1277D..pool661,93548
1277E..pool661,85882
1277F..pool727,78568
1277G..pool663,352606
1277H..pool663,185598
1277I..pool663,291418
1277J..pool663,283630
1277K..pool663,405158
1277L..pool663,267306
1277M..pool663,332136
1277N..pool665,350258
1277O..pool686,115234
1277P..pool721,51278
1277Q..pool743,35460
1279A..pool772,194180
1279B..pool772,251436
1279C..pool772,337982
127A..pool480,5754
128A..pool537,48954
128B..pool537,15970
128C..pool537,83822
128D..pool537,78588
1290A..pool773,52734
1290B..pool773,116000
1290C..pool773,26282
1290D..pool773,136352
1290E..pool773,124116
1290F..pool773,122818
1290G..pool773,142354
1290H..pool773,78508
1290J..pool773,197976
1290K..pool801,134742
1290L..pool827,131288
1290M..pool827,51298
1290N..pool827,36106
1290O..pool837,141192
1290P..pool837,105600
1290Q..pool837,35856
1290R..pool837,138388
1290S..pool837,8620
1290T..pool837,190642
1290U..pool837,27912
1290V..pool837,32434
1293A..pool665,484276
1293B..pool665,639370
1293C..pool665,408874
1293D..pool665,574944
1293E..pool665,351410
1293F..pool665,558050
1293G..pool665,430608
1293H..pool665,384604
1294A..pool713,463448
1294B..pool713,455328
1294C..pool713,295516
1294D..pool687,81062
1294E..pool687,66440
1294F..pool713,701978
1294G..pool740,69912
1297A..pool721,18780
1297B..pool721,34376
1297C..pool721,8434
1297D..pool721,22846
1297F..pool721,28174
1297G..pool721,31306
1297H..pool721,9582
1297J..pool721,11340
1299A..pool773,34022
1299B..pool773,98336
1299C..pool773,106686
1299D..pool773,80402
1299E..pool773,155576
129A..pool537,58064
129B..pool537,120354
129C..pool537,96990
13.aes.01,102158
13.aes.02,120760
13.aes.03,362138
13.aes.04,164936
13.aes.05,118962
13.aes.06,17930
13.aes.07,47572
13.aes.08,12168
13.aes.09,435048
13.aes.10,250714
13.aes.101,24884
13.aes.102,12584
13.aes.103,147604
13.aes.104,123742
13.aes.106,371024
13.aes.108,87688
13.aes.109,266966
13.aes.11,99814
13.aes.110,239756
13.aes.111,306736
13.aes.112,279128
13.aes.114,133920
13.aes.115,40468
13.aes.116,21608
13.aes.117,40628
13.aes.118,44332
13.aes.119,78818
13.aes.12,218550
13.aes.120,214896
13.aes.121,86212
13.aes.122,85810
13.aes.123,95550
13.aes.124,129640
13.aes.125,96960
13.aes.126,17820
13.aes.127,155260
13.aes.128,242524
13.aes.129,198506
13.aes.13,43428
13.aes.130,174422
13.aes.131,44458
13.aes.132,5946
13.aes.133,34658
13.aes.134,202328
13.aes.135,201690
13.aes.137,60004
13.aes.138,231470
13.aes.139,83640
13.aes.14,29958
13.aes.140,255672
13.aes.141,65412
13.aes.142,18238
13.aes.143,459640
13.aes.144,165966
13.aes.145,42888
13.aes.146,205560
13.aes.147,105026
13.aes.148,15804
13.aes.149,105196
13.aes.15,182052
13.aes.150,31564
13.aes.151,240462
13.aes.152,49386
13.aes.153,56674
13.aes.155,84458
13.aes.156,66966
13.aes.157,110362
13.aes.158,123108
13.aes.159,531592
13.aes.16,274286
13.aes.160,44306
13.aes.161,112362
13.aes.162,338880
13.aes.163,34630
13.aes.165,81264
13.aes.166,48706
13.aes.167,343244
13.aes.168,215568
13.aes.17,654792
13.aes.170,309216
13.aes.171,62954
13.aes.172,143922
13.aes.173,20508
13.aes.174,18428
13.aes.175,325514
13.aes.176,128836
13.aes.177,277970
13.aes.178,183900
13.aes.179,21220
13.aes.18,311274
13.aes.180,15208
13.aes.181,21256
13.aes.182,37952
13.aes.183,197086
13.aes.184,286148
13.aes.185,43466
13.aes.187,35280
13.aes.188,69364
13.aes.19,26228
13.aes.20,114030
13.aes.21,39236
13.aes.22,14080
13.aes.23,29996
13.aes.25,69758
13.aes.26,161728
13.aes.27,34986
13.aes.28,159004
13.aes.29,49244
13.aes.30,200246
13.aes.31,66944
13.aes.32,18798
13.aes.33,218420
13.aes.34,126782
13.aes.36,192054
13.aes.37,38876
13.aes.370,154826
13.aes.38,4152
13.aes.39,25926
13.aes.41,234116
13.aes.42,108898
13.aes.44,159996
13.aes.45,51080
13.aes.46,195202
13.aes.47,15538
13.aes.48,11516
13.aes.49,361806
13.aes.50,149694
13.aes.51,218030
13.aes.52,240106
13.aes.53,120346
13.aes.530,41924
13.aes.54,14956
13.aes.55,52552
13.aes.56,28132
13.aes.57,369192
13.aes.58,99212
13.aes.59,142238
13.aes.60,25170
13.aes.61,75440
13.aes.62,117016
13.aes.63,134106
13.aes.64,250558
13.aes.65,419316
13.aes.66,26808
13.aes.67,176956
13.aes.68,297968
13.aes.69,43150
13.aes.70,11960
13.aes.71,54024
13.aes.72,25884
13.aes.73,177872
13.aes.74,432620
13.aes.75,49604
13.aes.76,202350
13.aes.78,180032
13.aes.79,23706
13.aes.80,11390
13.aes.81,246908
13.aes.82,161020
13.aes.83,251964
13.aes.84,184590
13.aes.85,58680
13.aes.86,5720
13.aes.87,11256
13.aes.88,71884
13.aes.89,269272
13.aes.92,547252
13.aes.93,52538
13.aes.94,216790
13.aes.95,132456
13.aes.96,168040
13.aes.97,356882
13.aes.98,122908
13.aes.99,116856
13.tp.193,639126
13.tp.198,429930
13.tp.199,508544
13.tp.200,381938
13.tp.201,527112
13.tp.211,48182
13.tp.219,921752
13.tp.223,700056
13.tp.229,679554
13.tp.232,32894
13.tp.240,326754
13.tp.242,537294
13.tp.251,265736
13.tp.253,701070
13.tp.255,114172
13.tp.260,273362
13.tp.261,347522
13.tp.263,907168
13.tp.266,70160
13.tp.268,96198
13.tp.269,49252
13.tp.273,214224
13.tp.274,115222
13.tp.275,15032
13.tp.284,102462
13.tp.287,190136
13.tp.289,150852
13.tp.290,30756
13.tp.295,260974
13.tp.296,162532
13.tp.297,204884
13.tp.299,230812
13.tp.300,248584
13.tp.301,474334
13.tp.303,31146
13.tp.305,92870
13.tp.307,53546
13.tp.308,81386
13.tp.309,51888
13.tp.311,24434
13.tp.312,142214
13.tp.314,131056
13.tp.317,147826
13.tp.319,255638
13.tp.321,75552
13.tp.322,7908
13.tp.325,364006
13.tp.326,172558
13.tp.327,8454
13.tp.329,72312
13.tp.332,17838
13.tp.334,190506
13.tp.335,181318
13.tp.337,147756
13.tp.338,24306
13.tp.340,16586
13.tp.341,223312
13.tp.342,35210
13.tp.345,236764
13.tp.347,134738
13.tp.348,150676
13.tp.349,380986
13.tp.351,83292
13.tp.352,170204
13.tp.353,42152
13.tp.354,8892
13.tp.356,183462
13.tp.357,426200
13.tp.358,397500
1302A..pool773,89150
1302B..pool773,53244
1302C..pool773,64122
1302D..pool773,94950
1303A..pool721,11676
1303B..pool721,28718
1303C..pool721,32900
1303D..pool721,25458
1303E..pool721,25328
1303F..pool721,27946
1303G..pool721,21594
1303H..pool721,16822
1303I..pool721,18456
1303J..pool687,74172
1303K..pool740,65244
1305A..pool773,112840
1305B..pool773,77472
1305C..pool773,184598
1305D..pool773,166074
1305E..pool773,181024
1305G..pool773,131040
1305H..pool773,73498
1305I..pool773,93120
1305J..pool773,98856
1305K..pool773,28426
1305M..pool773,180938
1305N..pool773,55312
1305O..pool801,60138
130A..pool537,91128
130B..pool538,49888
130C..pool538,53460
130D..pool538,56454
130E..pool538,56580
1312A..pool721,19126
1312B..pool721,26292
1312C..pool721,30012
1312G..pool721,35488
1312H..pool721,39102
1312I..pool721,42768
1312J..pool721,41182
1312K..pool727,66532
1314A..pool721,29204
1314B..pool721,34526
1314C..pool721,25478
1314D..pool721,11712
1314E..pool721,7040
1314F..pool721,21710
1314G..pool721,26928
1314H..pool721,25246
1314I..pool722,33496
1314J..pool722,25824
1314K..pool722,25712
1314L..pool722,32354
1314M..pool722,35308
1314N..pool722,38238
1314O..pool722,37626
1314P..pool722,38010
1314Q..pool722,51778
1314R..pool722,50828
1314S..pool722,42468
1316A..pool722,31962
1316B..pool722,25620
1316C..pool722,29418
1316D..pool722,42530
1316E..pool722,37820
1316F..pool722,34702
131A..pool480,32750
1320A..pool722,14304
1320B..pool722,28012
1320C..pool722,22560
1320D..pool722,26460
1320E..pool722,17124
1320F..pool722,28212
1320G..pool722,30932
1320H..pool722,27174
1320M..pool722,31506
1320N..pool722,22236
1320O..pool722,38114
1320P..pool722,22808
1320Q..pool722,54908
1320R..pool722,46664
1320S..pool722,55034
1320T..pool722,62538
1326A..pool722,32474
1326B..pool742,50944
1326C..pool722,30966
1326D..pool722,43822
1326E..pool722,33040
1326F..pool722,36268
1326G..pool722,11048
1326H..pool722,25602
1326I..pool722,24132
1326J..pool722,20524
1326K..pool722,18776
1326L..pool722,23208
1326N..pool722,25052
1326O..pool722,24626
1326P..pool722,22154
1329A..pool774,51168
1329B..pool774,39688
1329C..pool774,21208
1329D..pool774,64060
1329E..pool774,83340
1329F..pool774,61604
1329G..pool774,58640
1329H..pool774,37796
1329I..pool774,42032
1329J..pool774,75430
1329K..pool774,34042
1329L..pool774,55606
